year,state,num_sightings,name,region,decade,population,(num_sightings/population) * 1000,2017,breweries,per_capita_gdp_current,num_movies,Urban,Suburban,Rural
1997,MD,12,Maryland,South,1990,4781468,0.002509689492850313,94,27,32241,9,NA,NA,NA
1997,MD,12,Maryland,South,1990,4781468,0.002509689492850313,94,27,31292,9,NA,NA,NA
1997,ME,10,Maine,Northeast,1990,1227928,0.008143799962212768,109,28,32241,9,NA,NA,NA
1997,ME,10,Maine,Northeast,1990,1227928,0.008143799962212768,109,28,31292,9,NA,NA,NA
1997,MI,45,Michigan,Midwest,1990,9295297,0.004841157845736397,402,60,32241,9,NA,NA,NA
1997,MI,45,Michigan,Midwest,1990,9295297,0.004841157845736397,402,60,31292,9,NA,NA,NA
1997,MN,27,Minnesota,Midwest,1990,4375099,0.006171288923976349,183,37,32241,9,NA,NA,NA
1997,MN,27,Minnesota,Midwest,1990,4375099,0.006171288923976349,183,37,31292,9,NA,NA,NA
1997,MO,58,Missouri,Midwest,1990,5117073,0.011334604763309025,131,22,32241,9,NA,NA,NA
1997,MO,58,Missouri,Midwest,1990,5117073,0.011334604763309025,131,22,31292,9,NA,NA,NA
1997,MS,6,Mississippi,South,1990,2573216,0.002331712534043003,16,NA,32241,9,NA,NA,NA
1997,MS,6,Mississippi,South,1990,2573216,0.002331712534043003,16,NA,31292,9,NA,NA,NA
1997,MT,12,Montana,West,1990,799065,0.015017551763623736,86,20,32241,9,NA,NA,NA
1997,MT,12,Montana,West,1990,799065,0.015017551763623736,86,20,31292,9,NA,NA,NA
1997,NC,25,North Carolina,South,1990,6628637,0.003771514415406968,287,40,32241,9,NA,NA,NA
1997,NC,25,North Carolina,South,1990,6628637,0.003771514415406968,287,40,31292,9,NA,NA,NA
1997,ND,2,North Dakota,Midwest,1990,638800,0.0031308703819661866,17,4,32241,9,NA,NA,NA
1997,ND,2,North Dakota,Midwest,1990,638800,0.0031308703819661866,17,4,31292,9,NA,NA,NA
1997,NE,8,Nebraska,Midwest,1990,1578385,0.005068471887403897,49,9,32241,9,NA,NA,NA
1997,NE,8,Nebraska,Midwest,1990,1578385,0.005068471887403897,49,9,31292,9,NA,NA,NA
1997,NH,8,New Hampshire,Northeast,1990,1109252,0.007212067230890726,77,19,32241,9,NA,NA,NA
1997,NH,8,New Hampshire,Northeast,1990,1109252,0.007212067230890726,77,19,31292,9,NA,NA,NA
1997,NJ,24,New Jersey,Northeast,1990,7730188,0.003104711036782029,102,23,32241,9,NA,NA,NA
1997,NJ,24,New Jersey,Northeast,1990,7730188,0.003104711036782029,102,23,31292,9,NA,NA,NA
1997,NM,21,New Mexico,West,1990,1515069,0.013860754856709496,91,26,32241,9,NA,NA,NA
1997,NM,21,New Mexico,West,1990,1515069,0.013860754856709496,91,26,31292,9,NA,NA,NA
1997,NV,29,Nevada,West,1990,1201833,0.024129808384359557,43,18,32241,9,NA,NA,NA
1997,NV,29,Nevada,West,1990,1201833,0.024129808384359557,43,18,31292,9,NA,NA,NA
1997,NY,52,New York,Northeast,1990,17990455,0.002890421615239859,420,84,32241,9,NA,NA,NA
1997,NY,52,New York,Northeast,1990,17990455,0.002890421615239859,420,84,31292,9,NA,NA,NA
1997,OH,28,Ohio,Midwest,1990,10847115,0.0025813315337764927,269,55,32241,9,NA,NA,NA
1997,OH,28,Ohio,Midwest,1990,10847115,0.0025813315337764927,269,55,31292,9,NA,NA,NA
1997,OK,6,Oklahoma,South,1990,3145585,0.0019074353419157328,28,9,32241,9,NA,NA,NA
1997,OK,6,Oklahoma,South,1990,3145585,0.0019074353419157328,28,9,31292,9,NA,NA,NA
1997,OR,34,Oregon,West,1990,2842321,0.01196205495438411,323,86,32241,9,NA,NA,NA
1997,OR,34,Oregon,West,1990,2842321,0.01196205495438411,323,86,31292,9,NA,NA,NA
1997,PA,40,Pennsylvania,Northeast,1990,11881643,0.003366537775962466,352,56,32241,9,NA,NA,NA
1997,PA,40,Pennsylvania,Northeast,1990,11881643,0.003366537775962466,352,56,31292,9,NA,NA,NA
1997,RI,5,Rhode Island,Northeast,1990,1003464,0.004982739789369624,19,6,32241,9,NA,NA,NA
1997,RI,5,Rhode Island,Northeast,1990,1003464,0.004982739789369624,19,6,31292,9,NA,NA,NA
1997,SC,11,South Carolina,South,1990,3486703,0.0031548428415038507,70,21,32241,9,NA,NA,NA
1997,SC,11,South Carolina,South,1990,3486703,0.0031548428415038507,70,21,31292,9,NA,NA,NA
1997,SD,5,South Dakota,Midwest,1990,696004,0.007183866759386441,23,5,32241,9,NA,NA,NA
1997,SD,5,South Dakota,Midwest,1990,696004,0.007183866759386441,23,5,31292,9,NA,NA,NA
1997,TN,13,Tennessee,South,1990,4877185,0.002665471988452355,108,21,32241,9,NA,NA,NA
1997,TN,13,Tennessee,South,1990,4877185,0.002665471988452355,108,21,31292,9,NA,NA,NA
1997,TX,77,Texas,South,1990,16986510,0.004533008840544644,279,71,32241,9,NA,NA,NA
1997,TX,77,Texas,South,1990,16986510,0.004533008840544644,279,71,31292,9,NA,NA,NA
1997,UT,22,Utah,West,1990,1722850,0.0127695388455176,36,17,32241,9,NA,NA,NA
1997,UT,22,Utah,West,1990,1722850,0.0127695388455176,36,17,31292,9,NA,NA,NA
1997,VA,22,Virginia,South,1990,6187358,0.0035556371556325008,238,23,32241,9,NA,NA,NA
1997,VA,22,Virginia,South,1990,6187358,0.0035556371556325008,238,23,31292,9,NA,NA,NA
1997,VT,3,Vermont,Northeast,1990,562758,0.005330888232597315,76,24,32241,9,NA,NA,NA
1997,VT,3,Vermont,Northeast,1990,562758,0.005330888232597315,76,24,31292,9,NA,NA,NA
1997,WA,85,Washington,West,1990,4866692,0.017465662507510235,448,109,32241,9,NA,NA,NA
1997,WA,85,Washington,West,1990,4866692,0.017465662507510235,448,109,31292,9,NA,NA,NA
1997,WI,19,Wisconsin,Midwest,1990,4891769,0.003884075474536921,237,57,32241,9,NA,NA,NA
1997,WI,19,Wisconsin,Midwest,1990,4891769,0.003884075474536921,237,57,31292,9,NA,NA,NA
1997,WV,8,West Virginia,South,1990,1793477,0.004460609196549495,24,4,32241,9,NA,NA,NA
1997,WV,8,West Virginia,South,1990,1793477,0.004460609196549495,24,4,31292,9,NA,NA,NA
1997,WY,2,Wyoming,West,1990,453588,0.00440928772366112,36,14,32241,9,NA,NA,NA
1997,WY,2,Wyoming,West,1990,453588,0.00440928772366112,36,14,31292,9,NA,NA,NA
1998,AK,14,Alaska,West,1990,550043,0.025452555527476942,40,14,30963,10,NA,NA,NA
1998,AL,17,Alabama,South,1990,4040587,0.004207309482508358,37,9,30963,10,NA,NA,NA
1998,AR,15,Arkansas,South,1990,2350725,0.00638101011390103,36,5,30963,10,NA,NA,NA
1998,AZ,70,Arizona,West,1990,3665228,0.01909840260960573,120,40,30963,10,NA,NA,NA
1998,CA,230,California,West,1990,29760021,0.007728489170084928,981,273,30963,10,NA,NA,NA
1998,CO,64,Colorado,West,1990,3294394,0.019426941646931123,408,105,30963,10,NA,NA,NA
1998,CT,15,Connecticut,Northeast,1990,3287116,0.004563270660360024,83,25,30963,10,NA,NA,NA
1998,DE,2,Delaware,South,1990,666168,0.003002245679768467,27,8,30963,10,NA,NA,NA
1998,FL,105,Florida,South,1990,12937926,0.00811567479980949,287,96,30963,10,NA,NA,NA
1998,GA,32,Georgia,South,1990,6478216,0.004939631528186155,78,26,30963,10,NA,NA,NA
1998,HI,6,Hawaii,West,1990,1108229,0.005414043487401972,25,13,30963,10,NA,NA,NA
1998,IA,18,Iowa,Midwest,1990,2776755,0.006482386814825218,98,13,30963,10,NA,NA,NA
1998,ID,14,Idaho,West,1990,1006749,0.013906147411122336,68,29,30963,10,NA,NA,NA
1998,IL,65,Illinois,Midwest,1990,11430602,0.005686489652950912,259,44,30963,10,NA,NA,NA
1998,IN,31,Indiana,Midwest,1990,5544159,0.005591470230200829,171,25,30963,10,NA,NA,NA
1998,KS,17,Kansas,Midwest,1990,2477574,0.00686155085579684,49,17,30963,10,NA,NA,NA
1998,KY,14,Kentucky,South,1990,3685296,0.0037988807411941943,63,15,30963,10,NA,NA,NA
1998,LA,12,Louisiana,South,1990,4219973,0.002843620089512421,37,14,30963,10,NA,NA,NA
1998,MA,26,Massachusetts,Northeast,1990,6016425,0.00432150321827331,161,48,30963,10,NA,NA,NA
1998,MD,14,Maryland,South,1990,4781468,0.002927971074992032,94,27,30963,10,NA,NA,NA
1998,ME,17,Maine,Northeast,1990,1227928,0.013844459935761706,109,33,30963,10,NA,NA,NA
1998,MI,56,Michigan,Midwest,1990,9295297,0.006024551985805295,402,71,30963,10,NA,NA,NA
1998,MN,16,Minnesota,Midwest,1990,4375099,0.0036570601030970957,183,35,30963,10,NA,NA,NA
1998,MO,36,Missouri,Midwest,1990,5117073,0.007035271922053877,131,26,30963,10,NA,NA,NA
1998,MS,8,Mississippi,South,1990,2573216,0.003108950045390671,16,NA,30963,10,NA,NA,NA
1998,MT,21,Montana,West,1990,799065,0.026280715586341537,86,24,30963,10,NA,NA,NA
1998,NC,38,North Carolina,South,1990,6628637,0.005732701911418592,287,50,30963,10,NA,NA,NA
1998,ND,5,North Dakota,Midwest,1990,638800,0.007827175954915467,17,6,30963,10,NA,NA,NA
1998,NE,10,Nebraska,Midwest,1990,1578385,0.006335589859254871,49,8,30963,10,NA,NA,NA
1998,NH,11,New Hampshire,Northeast,1990,1109252,0.00991659244247475,77,19,30963,10,NA,NA,NA
1998,NJ,27,New Jersey,Northeast,1990,7730188,0.003492799916379783,102,27,30963,10,NA,NA,NA
1998,NM,26,New Mexico,West,1990,1515069,0.01716093458449747,91,27,30963,10,NA,NA,NA
1998,NV,30,Nevada,West,1990,1201833,0.024961870742440922,43,20,30963,10,NA,NA,NA
1998,NY,70,New York,Northeast,1990,17990455,0.0038909521743613487,420,88,30963,10,NA,NA,NA
1998,OH,70,Ohio,Midwest,1990,10847115,0.006453328834441231,269,68,30963,10,NA,NA,NA
1998,OK,15,Oklahoma,South,1990,3145585,0.004768588354789331,28,10,30963,10,NA,NA,NA
1998,OR,59,Oregon,West,1990,2842321,0.020757683597313604,323,88,30963,10,NA,NA,NA
1998,PA,48,Pennsylvania,Northeast,1990,11881643,0.004039845331154959,352,63,30963,10,NA,NA,NA
1998,RI,8,Rhode Island,Northeast,1990,1003464,0.007972383662991397,19,5,30963,10,NA,NA,NA
1998,SC,24,South Carolina,South,1990,3486703,0.006883293472372037,70,23,30963,10,NA,NA,NA
1998,SD,7,South Dakota,Midwest,1990,696004,0.010057413463141016,23,5,30963,10,NA,NA,NA
1998,TN,30,Tennessee,South,1990,4877185,0.006151089204120819,108,25,30963,10,NA,NA,NA
1998,TX,95,Texas,South,1990,16986510,0.005592673244827808,279,65,30963,10,NA,NA,NA
1998,UT,21,Utah,West,1990,1722850,0.012189105261630438,36,17,30963,10,NA,NA,NA
1998,VA,29,Virginia,South,1990,6187358,0.004686976250606478,238,27,30963,10,NA,NA,NA
1998,VT,3,Vermont,Northeast,1990,562758,0.005330888232597315,76,27,30963,10,NA,NA,NA
1998,WA,146,Washington,West,1990,4866692,0.029999843836429348,448,115,30963,10,NA,NA,NA
1998,WI,37,Wisconsin,Midwest,1990,4891769,0.007563725924098215,237,65,30963,10,NA,NA,NA
1998,WV,9,West Virginia,South,1990,1793477,0.005018185346118182,24,5,30963,10,NA,NA,NA
1998,WY,9,Wyoming,West,1990,453588,0.019841794756475038,36,15,30963,10,NA,NA,NA
1999,AK,18,Alaska,West,1990,550043,0.03272471424961321,40,19,32370,11,NA,NA,NA
1999,AL,29,Alabama,South,1990,4040587,0.007177174999573081,37,9,32370,11,NA,NA,NA
1999,AR,37,Arkansas,South,1990,2350725,0.015739824947622542,36,4,32370,11,NA,NA,NA
1999,AZ,96,Arizona,West,1990,3665228,0.02619209500745929,120,48,32370,11,NA,NA,NA
1999,CA,404,California,West,1990,29760021,0.013575259237888307,981,289,32370,11,NA,NA,NA
1999,CO,72,Colorado,West,1990,3294394,0.02185530935279751,408,102,32370,11,NA,NA,NA
1999,CT,14,Connecticut,Northeast,1990,3287116,0.0042590526163360214,83,26,32370,11,NA,NA,NA
1999,DE,11,Delaware,South,1990,666168,0.016512351238726568,27,9,32370,11,NA,NA,NA
1999,FL,107,Florida,South,1990,12937926,0.008270259081710623,287,97,32370,11,NA,NA,NA
1999,GA,65,Georgia,South,1990,6478216,0.010033626541628128,78,30,32370,11,NA,NA,NA
1999,HI,11,Hawaii,West,1990,1108229,0.009925746393570283,25,16,32370,11,NA,NA,NA
1999,IA,25,Iowa,Midwest,1990,2776755,0.009003315020590581,98,14,32370,11,NA,NA,NA
1999,ID,23,Idaho,West,1990,1006749,0.022845813603986697,68,25,32370,11,NA,NA,NA
1999,IL,111,Illinois,Midwest,1990,11430602,0.009710774638116173,259,47,32370,11,NA,NA,NA
1999,IN,53,Indiana,Midwest,1990,5544159,0.00955961039356916,171,24,32370,11,NA,NA,NA
1999,KS,29,Kansas,Midwest,1990,2477574,0.011704998518712257,49,15,32370,11,NA,NA,NA
1999,KY,31,Kentucky,South,1990,3685296,0.00841180735550143,63,12,32370,11,NA,NA,NA
1999,LA,24,Louisiana,South,1990,4219973,0.005687240179024842,37,11,32370,11,NA,NA,NA
1999,MA,31,Massachusetts,Northeast,1990,6016425,0.005152561529479715,161,50,32370,11,NA,NA,NA
1999,MD,30,Maryland,South,1990,4781468,0.006274223732125782,94,30,32370,11,NA,NA,NA
1999,ME,16,Maine,Northeast,1990,1227928,0.01303007993954043,109,37,32370,11,NA,NA,NA
1999,MI,91,Michigan,Midwest,1990,9295297,0.009789896976933605,402,79,32370,11,NA,NA,NA
1999,MN,36,Minnesota,Midwest,1990,4375099,0.008228385231968465,183,36,32370,11,NA,NA,NA
1999,MO,79,Missouri,Midwest,1990,5117073,0.01543851338450712,131,30,32370,11,NA,NA,NA
1999,MS,19,Mississippi,South,1990,2573216,0.007383756357802843,16,3,32370,11,NA,NA,NA
1999,MT,23,Montana,West,1990,799065,0.028783640880278828,86,24,32370,11,NA,NA,NA
1999,NC,53,North Carolina,South,1990,6628637,0.007995610560662772,287,52,32370,11,NA,NA,NA
1999,ND,6,North Dakota,Midwest,1990,638800,0.00939261114589856,17,3,32370,11,NA,NA,NA
1999,NE,9,Nebraska,Midwest,1990,1578385,0.005702030873329384,49,9,32370,11,NA,NA,NA
1999,NH,15,New Hampshire,Northeast,1990,1109252,0.013522626057920113,77,19,32370,11,NA,NA,NA
1999,NJ,41,New Jersey,Northeast,1990,7730188,0.005303881354502633,102,28,32370,11,NA,NA,NA
1999,NM,35,New Mexico,West,1990,1515069,0.023101258094515825,91,26,32370,11,NA,NA,NA
1999,NV,52,Nevada,West,1990,1201833,0.043267242620230933,43,24,32370,11,NA,NA,NA
1999,NY,109,New York,Northeast,1990,17990455,0.0060587683857912435,420,81,32370,11,NA,NA,NA
1999,OH,128,Ohio,Midwest,1990,10847115,0.011800372725835395,269,77,32370,11,NA,NA,NA
1999,OK,25,Oklahoma,South,1990,3145585,0.00794764725798222,28,10,32370,11,NA,NA,NA
1999,OR,106,Oregon,West,1990,2842321,0.03729346544602105,323,88,32370,11,NA,NA,NA
1999,PA,72,Pennsylvania,Northeast,1990,11881643,0.0060597679967324385,352,74,32370,11,NA,NA,NA
1999,RI,5,Rhode Island,Northeast,1990,1003464,0.004982739789369624,19,6,32370,11,NA,NA,NA
1999,SC,12,South Carolina,South,1990,3486703,0.0034416467361860184,70,22,32370,11,NA,NA,NA
1999,SD,3,South Dakota,Midwest,1990,696004,0.004310320055631864,23,7,32370,11,NA,NA,NA
1999,TN,57,Tennessee,South,1990,4877185,0.011687069487829558,108,23,32370,11,NA,NA,NA
1999,TX,147,Texas,South,1990,16986510,0.008653925968312503,279,66,32370,11,NA,NA,NA
1999,UT,32,Utah,West,1990,1722850,0.01857387468438924,36,20,32370,11,NA,NA,NA
1999,VA,37,Virginia,South,1990,6187358,0.005979935216291025,238,29,32370,11,NA,NA,NA
1999,VT,5,Vermont,Northeast,1990,562758,0.008884813720995526,76,24,32370,11,NA,NA,NA
1999,WA,236,Washington,West,1990,4866692,0.04849289825614606,448,118,32370,11,NA,NA,NA
1999,WI,78,Wisconsin,Midwest,1990,4891769,0.01594515194809894,237,77,32370,11,NA,NA,NA
1999,WV,28,West Virginia,South,1990,1793477,0.015612132187923235,24,5,32370,11,NA,NA,NA
1999,WY,14,Wyoming,West,1990,453588,0.030865014065627836,36,13,32370,11,NA,NA,NA
2e3,AK,13,Alaska,West,2e3,626932,0.02073590118226538,40,17,33990,14,0.53,0.56,0.42
2e3,AL,21,Alabama,South,2e3,4447100,0.004722178498347238,37,7,33990,14,0.53,0.56,0.42
2e3,AR,41,Arkansas,South,2e3,2673400,0.015336275903344056,36,5,33990,14,0.53,0.56,0.42
2e3,AZ,215,Arizona,West,2e3,5130632,0.04190516879791807,120,45,33990,14,0.53,0.56,0.42
2e3,CA,437,California,West,2e3,33871648,0.012901645647711029,981,281,33990,14,0.53,0.56,0.42
2e3,CO,48,Colorado,West,2e3,4301261,0.01115951810410947,408,102,33990,14,0.53,0.56,0.42
2e3,CT,23,Connecticut,Northeast,2e3,3405565,0.006753651743543289,83,27,33990,14,0.53,0.56,0.42
2e3,DE,6,Delaware,South,2e3,783600,0.007656967840735069,27,8,33990,14,0.53,0.56,0.42
2e3,FL,117,Florida,South,2e3,15982378,0.007320562684726891,287,92,33990,14,0.53,0.56,0.42
2e3,GA,39,Georgia,South,2e3,8186453,0.004763967984669306,78,29,33990,14,0.53,0.56,0.42
2e3,HI,13,Hawaii,West,2e3,1211537,0.010730171674492814,25,15,33990,14,0.53,0.56,0.42
2e3,IA,29,Iowa,Midwest,2e3,2926324,0.009910044137286233,98,13,33990,14,0.53,0.56,0.42
2e3,ID,19,Idaho,West,2e3,1293953,0.014683686347185717,68,24,33990,14,0.53,0.56,0.42
2e3,IL,92,Illinois,Midwest,2e3,12419293,0.007407829093008756,259,45,33990,14,0.53,0.56,0.42
2e3,IN,39,Indiana,Midwest,2e3,6080485,0.00641396204414615,171,26,33990,14,0.53,0.56,0.42
2e3,KS,26,Kansas,Midwest,2e3,2688418,0.009671115131649916,49,10,33990,14,0.53,0.56,0.42
2e3,KY,26,Kentucky,South,2e3,4041769,0.006432826814199426,63,15,33990,14,0.53,0.56,0.42
2e3,LA,21,Louisiana,South,2e3,4468976,0.004699063051580497,37,12,33990,14,0.53,0.56,0.42
2e3,MA,41,Massachusetts,Northeast,2e3,6349097,0.0064576112162091715,161,45,33990,14,0.53,0.56,0.42
2e3,MD,27,Maryland,South,2e3,5296486,0.005097719506857943,94,25,33990,14,0.53,0.56,0.42
2e3,ME,21,Maine,Northeast,2e3,1274923,0.01647158298971781,109,42,33990,14,0.53,0.56,0.42
2e3,MI,72,Michigan,Midwest,2e3,9938444,0.007244594827922761,402,77,33990,14,0.53,0.56,0.42
2e3,MN,41,Minnesota,Midwest,2e3,4919479,0.00833421587936446,183,41,33990,14,0.53,0.56,0.42
2e3,MO,56,Missouri,Midwest,2e3,5595211,0.01000855910527771,131,32,33990,14,0.53,0.56,0.42
2e3,MS,15,Mississippi,South,2e3,2844658,0.0052730416099228804,16,4,33990,14,0.53,0.56,0.42
2e3,MT,15,Montana,West,2e3,902195,0.016626117413641173,86,25,33990,14,0.53,0.56,0.42
2e3,NC,30,North Carolina,South,2e3,8049313,0.0037270261449641726,287,51,33990,14,0.53,0.56,0.42
2e3,ND,5,North Dakota,Midwest,2e3,642200,0.007785736530675802,17,3,33990,14,0.53,0.56,0.42
2e3,NE,12,Nebraska,Midwest,2e3,1711263,0.0070123645517959545,49,9,33990,14,0.53,0.56,0.42
2e3,NH,14,New Hampshire,Northeast,2e3,1235786,0.011328822304185353,77,19,33990,14,0.53,0.56,0.42
2e3,NJ,51,New Jersey,Northeast,2e3,8414350,0.006061074236274936,102,24,33990,14,0.53,0.56,0.42
2e3,NM,34,New Mexico,West,2e3,1819046,0.018691116112511723,91,26,33990,14,0.53,0.56,0.42
2e3,NV,40,Nevada,West,2e3,1998257,0.020017445203494848,43,22,33990,14,0.53,0.56,0.42
2e3,NY,122,New York,Northeast,2e3,18976457,0.006429018862688646,420,78,33990,14,0.53,0.56,0.42
2e3,OH,78,Ohio,Midwest,2e3,11353140,0.006870346001194383,269,87,33990,14,0.53,0.56,0.42
2e3,OK,35,Oklahoma,South,2e3,3450654,0.010143004775326649,28,9,33990,14,0.53,0.56,0.42
2e3,OR,98,Oregon,West,2e3,3421399,0.02864325382687024,323,82,33990,14,0.53,0.56,0.42
2e3,PA,71,Pennsylvania,Northeast,2e3,12281054,0.0057812627482950575,352,73,33990,14,0.53,0.56,0.42
2e3,RI,9,Rhode Island,Northeast,2e3,1048319,0.00858517302462323,19,8,33990,14,0.53,0.56,0.42
2e3,SC,15,South Carolina,South,2e3,4012012,0.00373877246628375,70,19,33990,14,0.53,0.56,0.42
2e3,SD,7,South Dakota,Midwest,2e3,754844,0.009273439280169148,23,7,33990,14,0.53,0.56,0.42
2e3,TN,40,Tennessee,South,2e3,5689283,0.007030762927419853,108,23,33990,14,0.53,0.56,0.42
2e3,TX,147,Texas,South,2e3,20851820,0.007049744338863466,279,59,33990,14,0.53,0.56,0.42
2e3,UT,34,Utah,West,2e3,2233169,0.015225000884393434,36,20,33990,14,0.53,0.56,0.42
2e3,VA,25,Virginia,South,2e3,7078515,0.003531814229396985,238,31,33990,14,0.53,0.56,0.42
2e3,VT,7,Vermont,Northeast,2e3,608827,0.011497518999650147,76,23,33990,14,0.53,0.56,0.42
2e3,WA,201,Washington,West,2e3,5894121,0.034101777007971165,448,113,33990,14,0.53,0.56,0.42
2e3,WI,50,Wisconsin,Midwest,2e3,5363675,0.009321966748544607,237,91,33990,14,0.53,0.56,0.42
2e3,WV,12,West Virginia,South,2e3,1808344,0.006635905557792101,24,6,33990,14,0.53,0.56,0.42
2e3,WY,7,Wyoming,West,2e3,493782,0.014176296422307819,36,13,33990,14,0.53,0.56,0.42
2001,AK,17,Alaska,West,2e3,626932,0.027116178469116268,40,17,34903,6,0.55,0.59,0.46
2001,AL,14,Alabama,South,2e3,4447100,0.0031481189988981583,37,4,34903,6,0.55,0.59,0.46
2001,AR,33,Arkansas,South,2e3,2673400,0.012343831824642777,36,5,34903,6,0.55,0.59,0.46
2001,AZ,113,Arizona,West,2e3,5130632,0.022024577089138336,120,45,34903,6,0.55,0.59,0.46
2001,CA,375,California,West,2e3,33871648,0.011071206219431662,981,266,34903,6,0.55,0.59,0.46
2001,CO,100,Colorado,West,2e3,4301261,0.023248996050228062,408,102,34903,6,0.55,0.59,0.46
2001,CT,36,Connecticut,Northeast,2e3,3405565,0.010570933163806886,83,22,34903,6,0.55,0.59,0.46
2001,DE,4,Delaware,South,2e3,783600,0.005104645227156713,27,8,34903,6,0.55,0.59,0.46
2001,FL,143,Florida,South,2e3,15982378,0.008947354392443978,287,84,34903,6,0.55,0.59,0.46
2001,GA,46,Georgia,South,2e3,8186453,0.005619039161404824,78,30,34903,6,0.55,0.59,0.46
2001,HI,13,Hawaii,West,2e3,1211537,0.010730171674492814,25,14,34903,6,0.55,0.59,0.46
2001,IA,30,Iowa,Midwest,2e3,2926324,0.010251769797192655,98,16,34903,6,0.55,0.59,0.46
2001,ID,27,Idaho,West,2e3,1293953,0.020866291124948123,68,20,34903,6,0.55,0.59,0.46
2001,IL,138,Illinois,Midwest,2e3,12419293,0.011111743639513134,259,41,34903,6,0.55,0.59,0.46
2001,IN,39,Indiana,Midwest,2e3,6080485,0.00641396204414615,171,23,34903,6,0.55,0.59,0.46
2001,KS,32,Kansas,Midwest,2e3,2688418,0.011902910931261433,49,8,34903,6,0.55,0.59,0.46
2001,KY,35,Kentucky,South,2e3,4041769,0.008659574557576152,63,10,34903,6,0.55,0.59,0.46
2001,LA,15,Louisiana,South,2e3,4468976,0.003356473608271783,37,9,34903,6,0.55,0.59,0.46
2001,MA,42,Massachusetts,Northeast,2e3,6349097,0.006615113928799639,161,46,34903,6,0.55,0.59,0.46
2001,MD,37,Maryland,South,2e3,5296486,0.006985763768657181,94,26,34903,6,0.55,0.59,0.46
2001,ME,21,Maine,Northeast,2e3,1274923,0.01647158298971781,109,39,34903,6,0.55,0.59,0.46
2001,MI,79,Michigan,Midwest,2e3,9938444,0.00794893043619303,402,71,34903,6,0.55,0.59,0.46
2001,MN,52,Minnesota,Midwest,2e3,4919479,0.010570225017730537,183,37,34903,6,0.55,0.59,0.46
2001,MO,70,Missouri,Midwest,2e3,5595211,0.012510698881597138,131,26,34903,6,0.55,0.59,0.46
2001,MS,23,Mississippi,South,2e3,2844658,0.008085330468548415,16,4,34903,6,0.55,0.59,0.46
2001,MT,17,Montana,West,2e3,902195,0.01884293306879333,86,26,34903,6,0.55,0.59,0.46
2001,NC,62,North Carolina,South,2e3,8049313,0.0077025206995926234,287,38,34903,6,0.55,0.59,0.46
2001,ND,6,North Dakota,Midwest,2e3,642200,0.009342883836810962,17,3,34903,6,0.55,0.59,0.46
2001,NE,17,Nebraska,Midwest,2e3,1711263,0.009934183115044268,49,11,34903,6,0.55,0.59,0.46
2001,NH,19,New Hampshire,Northeast,2e3,1235786,0.015374830269965835,77,17,34903,6,0.55,0.59,0.46
2001,NJ,69,New Jersey,Northeast,2e3,8414350,0.008200276907901384,102,22,34903,6,0.55,0.59,0.46
2001,NM,29,New Mexico,West,2e3,1819046,0.015942422566554117,91,23,34903,6,0.55,0.59,0.46
2001,NV,50,Nevada,West,2e3,1998257,0.025021806504368558,43,16,34903,6,0.55,0.59,0.46
2001,NY,151,New York,Northeast,2e3,18976457,0.00795722826447529,420,83,34903,6,0.55,0.59,0.46
2001,OH,99,Ohio,Midwest,2e3,11353140,0.008720054539977488,269,74,34903,6,0.55,0.59,0.46
2001,OK,51,Oklahoma,South,2e3,3450654,0.014779806958333115,28,6,34903,6,0.55,0.59,0.46
2001,OR,114,Oregon,West,2e3,3421399,0.03331970343125722,323,82,34903,6,0.55,0.59,0.46
2001,PA,75,Pennsylvania,Northeast,2e3,12281054,0.006106967691860975,352,81,34903,6,0.55,0.59,0.46
2001,RI,10,Rhode Island,Northeast,2e3,1048319,0.009539081138470256,19,7,34903,6,0.55,0.59,0.46
2001,SC,22,South Carolina,South,2e3,4012012,0.0054835329505494995,70,19,34903,6,0.55,0.59,0.46
2001,SD,6,South Dakota,Midwest,2e3,754844,0.007948662240144984,23,6,34903,6,0.55,0.59,0.46
2001,TN,45,Tennessee,South,2e3,5689283,0.007909608293347333,108,23,34903,6,0.55,0.59,0.46
2001,TX,139,Texas,South,2e3,20851820,0.006666084783006951,279,47,34903,6,0.55,0.59,0.46
2001,UT,24,Utah,West,2e3,2233169,0.01074705944780713,36,16,34903,6,0.55,0.59,0.46
2001,VA,62,Virginia,South,2e3,7078515,0.008758899288904522,238,29,34903,6,0.55,0.59,0.46
2001,VT,10,Vermont,Northeast,2e3,608827,0.01642502714235735,76,19,34903,6,0.55,0.59,0.46
2001,WA,218,Washington,West,2e3,5894121,0.03698600690416773,448,94,34903,6,0.55,0.59,0.46
2001,WI,82,Wisconsin,Midwest,2e3,5363675,0.015288025467613157,237,82,34903,6,0.55,0.59,0.46
2001,WV,22,West Virginia,South,2e3,1808344,0.012165826855952187,24,4,34903,6,0.55,0.59,0.46
2001,WY,17,Wyoming,West,2e3,493782,0.03442814845417613,36,11,34903,6,0.55,0.59,0.46
2002,AK,11,Alaska,West,2e3,626932,0.017545762538839937,40,19,36451,9,0.61,0.63,0.49
2002,AL,18,Alabama,South,2e3,4447100,0.004047581570011918,37,3,36451,9,0.61,0.63,0.49
2002,AR,28,Arkansas,South,2e3,2673400,0.010473554275454478,36,4,36451,9,0.61,0.63,0.49
